timestamp,node_id,node_type,depth_m_avg,depth_m_max,head_m_avg,head_m_max,flooding_cms_instant,flooding_cms_max_15min,flooding_volume_m3_15min,total_inflow_cms_avg,total_inflow_cms_max,risk_level
2017-07-01 06:00:00,G72R70B,storage,3.0455469926522133e-05,3.0455469926522133e-05,23.919030455469922,23.919030455469922,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G72R83B,storage,1.7953825882498093,1.7954747071889767,30.495382588249807,30.49547470718898,0.0,0.0,0.0,0.00012585755628376487,0.00027853295482600267,green
2017-07-01 06:00:00,G72R84B,storage,0.5342313021691633,0.5356056813175866,28.71423130216916,28.715605681317584,0.0,0.0,0.0,0.0005020375239538779,0.0005480367604293112,green
2017-07-01 06:00:00,G80F11B,storage,3.041483435591351e-05,3.041483435591351e-05,34.860030414834355,34.860030414834355,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G80F13P,storage,1.180456757387604,1.237769774090179,34.199456757387594,34.25676977409017,0.0,0.0,0.0,0.0008062243779792737,0.0011953007027702273,green
2017-07-01 06:00:00,G80F240,junction,4.564181064797223e-05,0.00010163986743060706,49.459045641810654,49.45910163986743,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:00:00,G80F66Y,storage,0.041926938967272835,0.08511883500997794,34.21092693896727,34.254118835009976,0.0,0.0,0.0,0.0004799135101563065,0.0005067888298828764,green
2017-07-01 06:00:00,G_ADD,outfall,0.0,0.0,10.35,10.35,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:15:00,G70F100,junction,0.024013447858106975,0.02489722893038936,15.243013447858107,15.243897228930388,0.0,0.0,0.0,0.00047207959722850285,0.0005045619939572109,green
2017-07-01 06:15:00,G70F11P,junction,0.6203800508393483,0.6203800508393483,11.539380050839346,11.539380050839346,0.0,0.0,0.0,0.00047207959722850285,0.0005045619939572109,green
2017-07-01 06:15:00,G71F04R,storage,4.837217930445573e-05,4.837217930445573e-05,12.740048372179302,12.740048372179302,0.0,0.0,0.0,0.0,0.0,green
2017-07-01 06:15:00,G71F05R,storage,3.0556294621094635e-05,3.0556294621094635e-05,13.740030556294622,13.740030556294622,0.0,0.0,0.0,0.0,0.0,green
