subcatchment_id,rain_gage_id,outlet_node,area,impervious_percent,width,slope,curb_length,snow_pack,polygon_points,subarea_params,infiltration_params,model_version,is_added
G71F120_7843_1,rg5425,G71F120,0.4270000000000001,32.080000000000005,59.104,0.03,0.0,,"[[""583885.033"", ""6132628.175""], [""583873.605"", ""6132595.382""], [""583869.754"", ""6132584.339""], [""583812.366"", ""6132604.193""], [""583806.070"", ""6132619.069""], [""583786.929"", ""6132628.789""], [""583803.172"", ""6132664.006""], [""583803.131"", ""6132664.482""], [""583803.412"", ""6132664.359""], [""583807.747"", ""6132662.482""], [""583818.779"", ""6132657.664""], [""583840.264"", ""6132648.182""], [""583850.837"", ""6132643.760""], [""583850.946"", ""6132643.712""], [""583873.967"", ""6132633.501""], [""583882.063"", ""6132629.351""], [""583885.033"", ""6132628.175""]]","[""G71F120_7843_1"", ""0.002573306913610201"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F120_7843_1"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F120_7844,rg5425,G71F120,0.128,72.61000000000001,73.49,0.03,0.0,,"[[""583805.974"", ""6132677.441""], [""583818.453"", ""6132671.793""], [""583826.724"", ""6132667.944""], [""583844.825"", ""6132659.745""], [""583854.997"", ""6132654.992""], [""583863.699"", ""6132651.189""], [""583867.396"", ""6132650.664""], [""583870.767"", ""6132650.390""], [""583874.215"", ""6132650.792""], [""583877.366"", ""6132651.799""], [""583882.286"", ""6132650.050""], [""583891.513"", ""6132646.770""], [""583885.033"", ""6132628.175""], [""583882.063"", ""6132629.351""], [""583873.967"", ""6132633.501""], [""583850.946"", ""6132643.712""], [""583850.837"", ""6132643.760""], [""583840.264"", ""6132648.182""], [""583818.779"", ""6132657.664""], [""583807.747"", ""6132662.482""], [""583803.412"", ""6132664.359""], [""583803.131"", ""6132664.482""], [""583801.877"", ""6132678.982""], [""583805.974"", ""6132677.441""]]","[""G71F120_7844"", ""0.0031996535781201553"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F120_7844"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F121_7845,rg5425,G71F121,0.643,40.79,289.91,0.03,0.0,,"[[""583921.799"", ""6132730.380""], [""583899.752"", ""6132684.926""], [""583908.819"", ""6132681.112""], [""583900.170"", ""6132663.937""], [""583896.670"", ""6132656.997""], [""583887.192"", ""6132659.806""], [""583887.187"", ""6132659.897""], [""583888.594"", ""6132662.724""], [""583884.642"", ""6132656.925""], [""583882.483"", ""6132654.978""], [""583880.159"", ""6132653.157""], [""583877.386"", ""6132651.806""], [""583877.366"", ""6132651.799""], [""583818.659"", ""6132672.672""], [""583855.398"", ""6132753.033""], [""583876.560"", ""6132744.460""], [""583884.500"", ""6132747.616""], [""583921.799"", ""6132730.380""]]","[""G71F121_7845"", ""0.012622282879749822"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F121_7845"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F122_7846,rg5425,G71F122,0.241,23.999999999999996,63.951,0.03,0.0,,"[[""583935.305"", ""6132758.610""], [""583926.413"", ""6132739.985""], [""583921.799"", ""6132730.380""], [""583884.500"", ""6132747.616""], [""583876.560"", ""6132744.460""], [""583855.398"", ""6132753.033""], [""583875.664"", ""6132789.436""], [""583935.305"", ""6132758.610""]]","[""G71F122_7846"", ""0.00278433863075741"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F122_7846"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F123_7847,rg5425,G71F123,0.376,23.93,70.865,0.03,0.0,,"[[""583961.986"", ""6132812.264""], [""583954.006"", ""6132795.858""], [""583939.807"", ""6132767.645""], [""583935.305"", ""6132758.610""], [""583875.664"", ""6132789.436""], [""583895.799"", ""6132832.829""], [""583915.993"", ""6132823.240""], [""583923.845"", ""6132830.390""], [""583961.986"", ""6132812.264""]]","[""G71F123_7847"", ""0.0030853646865353765"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F123_7847"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F125_7848,rg5425,G71F125,0.7859999999999999,21.250000000000004,343.759,0.03,0.0,,"[[""584003.047"", ""6132893.717""], [""583980.170"", ""6132848.566""], [""583961.986"", ""6132812.264""], [""583923.845"", ""6132830.390""], [""583915.993"", ""6132823.240""], [""583895.799"", ""6132832.829""], [""583890.747"", ""6132835.727""], [""583909.039"", ""6132871.095""], [""583897.742"", ""6132885.862""], [""583918.855"", ""6132930.281""], [""584003.047"", ""6132893.717""]]","[""G71F125_7848"", ""0.014966794317063636"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F125_7848"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F126_7849,rg5425,G71F126,0.282,27.590000000000003,94.604,0.03,0.0,,"[[""583916.662"", ""6132940.238""], [""583914.891"", ""6132933.130""], [""583918.855"", ""6132930.281""], [""583897.742"", ""6132885.862""], [""583909.039"", ""6132871.095""], [""583890.747"", ""6132835.727""], [""583870.553"", ""6132845.326""], [""583864.496"", ""6132848.204""], [""583875.595"", ""6132893.429""], [""583898.602"", ""6132940.784""], [""583916.662"", ""6132940.238""]]","[""G71F126_7849"", ""0.004118928114090069"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F126_7849"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F127_7850,rg5425,G71F127,0.265,23.52,88.934,0.03,0.0,,"[[""583890.747"", ""6132835.727""], [""583895.799"", ""6132832.829""], [""583875.664"", ""6132789.436""], [""583855.398"", ""6132753.033""], [""583832.145"", ""6132765.569""], [""583849.441"", ""6132800.917""], [""583846.283"", ""6132808.853""], [""583870.553"", ""6132845.326""], [""583890.747"", ""6132835.727""]]","[""G71F127_7850"", ""0.0038720641082669468"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F127_7850"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F128_7851,rg5425,G71F128,0.237,21.770000000000007,75.771,0.03,0.0,,"[[""583855.398"", ""6132753.033""], [""583818.659"", ""6132672.672""], [""583805.974"", ""6132677.441""], [""583800.156"", ""6132680.074""], [""583793.982"", ""6132683.116""], [""583793.955"", ""6132683.129""], [""583813.036"", ""6132721.200""], [""583808.980"", ""6132724.117""], [""583809.877"", ""6132729.136""], [""583816.851"", ""6132730.271""], [""583832.145"", ""6132765.569""], [""583855.398"", ""6132753.033""]]","[""G71F128_7851"", ""0.003298965182579158"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F128_7851"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F12P_7852,rg5427,G71F12P,0.721,48.37,53.981,0.03,0.0,,"[[""584232.990"", ""6132396.552""], [""584232.916"", ""6132396.710""], [""584228.011"", ""6132406.542""], [""584197.062"", ""6132467.026""], [""584189.453"", ""6132481.895""], [""584190.952"", ""6132490.484""], [""584189.630"", ""6132492.955""], [""584209.998"", ""6132520.125""], [""584226.685"", ""6132539.003""], [""584232.494"", ""6132545.576""], [""584269.149"", ""6132512.308""], [""584294.992"", ""6132469.821""], [""584262.292"", ""6132455.174""], [""584225.062"", ""6132416.441""], [""584233.459"", ""6132396.606""], [""584232.990"", ""6132396.552""]]","[""G71F12P_7852"", ""0.0023502585358620783"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F12P_7852"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F140_7853,rg5425,G71F140,0.397,36.54,247.08,0.03,0.0,,"[[""583786.929"", ""6132628.789""], [""583806.070"", ""6132619.069""], [""583812.366"", ""6132604.193""], [""583869.754"", ""6132584.339""], [""583862.320"", ""6132556.190""], [""583786.701"", ""6132587.685""], [""583775.434"", ""6132552.566""], [""583767.324"", ""6132556.300""], [""583751.218"", ""6132563.041""], [""583781.821"", ""6132631.586""], [""583786.929"", ""6132628.789""]]","[""G71F140_7853"", ""0.010757523555339885"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F140_7853"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F141_7854,rg5425,G71F141,0.28600000000000003,31.22,113.956,0.03,0.0,,"[[""583862.320"", ""6132556.190""], [""583853.941"", ""6132525.034""], [""583785.476"", ""6132548.662""], [""583775.434"", ""6132552.566""], [""583786.701"", ""6132587.685""], [""583862.320"", ""6132556.190""]]","[""G71F141_7854"", ""0.004961487592165743"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F141_7854"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F142_7855,rg5425,G71F142,0.395,40.68000000000001,112.543,0.03,0.0,,"[[""583853.941"", ""6132525.034""], [""583839.105"", ""6132466.744""], [""583801.884"", ""6132477.996""], [""583794.511"", ""6132496.846""], [""583775.315"", ""6132506.464""], [""583785.476"", ""6132548.662""], [""583853.941"", ""6132525.034""]]","[""G71F142_7855"", ""0.004899967514524108"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F142_7855"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F143_7856,rg5425,G71F143,0.243,29.12,91.108,0.03,0.0,,"[[""583839.105"", ""6132466.744""], [""583832.621"", ""6132440.617""], [""583794.502"", ""6132446.851""], [""583786.311"", ""6132456.688""], [""583765.120"", ""6132466.267""], [""583775.315"", ""6132506.464""], [""583794.511"", ""6132496.846""], [""583801.884"", ""6132477.996""], [""583839.105"", ""6132466.744""]]","[""G71F143_7856"", ""0.003966717079811827"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F143_7856"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F144_7857,rg5425,G71F144,0.78,25.56,185.238,0.03,0.0,,"[[""583832.621"", ""6132440.617""], [""583829.346"", ""6132428.225""], [""583824.227"", ""6132408.852""], [""583806.375"", ""6132341.289""], [""583806.349"", ""6132341.189""], [""583804.732"", ""6132335.071""], [""583735.270"", ""6132358.679""], [""583765.120"", ""6132466.267""], [""583786.311"", ""6132456.688""], [""583794.502"", ""6132446.851""], [""583832.621"", ""6132440.617""]]","[""G71F144_7857"", ""0.008065007885478587"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F144_7857"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F145_7858,rg5425,G71F145,0.445,24.9,107.913,0.03,0.0,,"[[""583747.010"", ""6132475.130""], [""583765.120"", ""6132466.267""], [""583735.270"", ""6132358.679""], [""583698.008"", ""6132371.943""], [""583729.782"", ""6132483.562""], [""583747.010"", ""6132475.130""]]","[""G71F145_7858"", ""0.0046983836790812404"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F145_7858"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F146_7859,rg5425,G71F146,0.252,19.45,75.249,0.03,0.0,,"[[""583729.782"", ""6132483.562""], [""583698.008"", ""6132371.943""], [""583678.880"", ""6132378.554""], [""583707.471"", ""6132488.138""], [""583708.591"", ""6132493.141""], [""583729.782"", ""6132483.562""]]","[""G71F146_7859"", ""0.003276238020138299"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F146_7859"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F147_7860,rg5425,G71F147,0.168,26.600000000000005,394.025,0.03,0.0,,"[[""583775.434"", ""6132552.566""], [""583785.476"", ""6132548.662""], [""583775.315"", ""6132506.464""], [""583765.120"", ""6132466.267""], [""583747.010"", ""6132475.130""], [""583756.265"", ""6132509.082""], [""583757.031"", ""6132521.101""], [""583767.324"", ""6132556.300""], [""583775.434"", ""6132552.566""]]","[""G71F147_7860"", ""0.017155306859692396"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F147_7860"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F148_7861,rg5425,G71F148,0.319,31.36,125.156,0.03,0.0,,"[[""583751.218"", ""6132563.041""], [""583767.324"", ""6132556.300""], [""583757.031"", ""6132521.101""], [""583756.265"", ""6132509.082""], [""583747.010"", ""6132475.130""], [""583729.782"", ""6132483.562""], [""583708.591"", ""6132493.141""], [""583734.047"", ""6132570.638""], [""583751.218"", ""6132563.041""]]","[""G71F148_7861"", ""0.005449120196260801"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F148_7861"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F160_7862,rg5425,G71F160,0.62,36.78000000000001,223.56,0.03,0.0,,"[[""583730.231"", ""6132663.698""], [""583754.382"", ""6132654.029""], [""583752.559"", ""6132644.997""], [""583781.821"", ""6132631.586""], [""583751.218"", ""6132563.041""], [""583734.047"", ""6132570.638""], [""583700.800"", ""6132582.974""], [""583698.180"", ""6132625.178""], [""583694.914"", ""6132677.846""], [""583730.231"", ""6132663.698""]]","[""G71F160_7862"", ""0.009733495086740264"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F160_7862"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F170_7863,rg5425,G71F170,0.326,43.12,225.812,0.03,0.0,,"[[""583686.834"", ""6132681.680""], [""583694.914"", ""6132677.846""], [""583698.180"", ""6132625.178""], [""583671.799"", ""6132633.387""], [""583655.341"", ""6132606.065""], [""583634.338"", ""6132606.633""], [""583640.555"", ""6132645.765""], [""583666.669"", ""6132690.283""], [""583686.834"", ""6132681.680""]]","[""G71F170_7863"", ""0.009831544071063663"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F170_7863"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F171_7864,rg5425,G71F171,0.602,27.230000000000004,130.00799999999998,0.03,0.0,,"[[""583698.180"", ""6132625.178""], [""583700.800"", ""6132582.974""], [""583703.560"", ""6132545.028""], [""583665.234"", ""6132561.268""], [""583585.120"", ""6132567.671""], [""583591.318"", ""6132607.788""], [""583634.338"", ""6132606.633""], [""583655.341"", ""6132606.065""], [""583671.799"", ""6132633.387""], [""583698.180"", ""6132625.178""]]","[""G71F171_7864"", ""0.005660369606534837"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F171_7864"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F172_7865,rg5425,G71F172,0.6729999999999999,23.19,68.788,0.03,0.0,,"[[""583665.234"", ""6132561.268""], [""583662.716"", ""6132487.386""], [""583629.765"", ""6132484.568""], [""583571.699"", ""6132488.412""], [""583585.120"", ""6132567.671""], [""583665.234"", ""6132561.268""]]","[""G71F172_7865"", ""0.0029949349616509627"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F172_7865"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F174_7866,rg5425,G71F174,0.366,32.050000000000004,230.064,0.03,0.0,,"[[""583649.670"", ""6132388.979""], [""583620.507"", ""6132397.393""], [""583634.565"", ""6132444.670""], [""583629.326"", ""6132456.558""], [""583629.765"", ""6132484.568""], [""583662.716"", ""6132487.386""], [""583684.661"", ""6132489.666""], [""583682.159"", ""6132464.614""], [""583665.550"", ""6132445.287""], [""583649.670"", ""6132388.979""]]","[""G71F174_7866"", ""0.010016670306118322"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F174_7866"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F175_7867,rg5425,G71F175,0.515,28.390000000000004,376.972,0.03,0.0,,"[[""583629.765"", ""6132484.568""], [""583629.326"", ""6132456.558""], [""583634.565"", ""6132444.670""], [""583620.507"", ""6132397.393""], [""583559.097"", ""6132418.164""], [""583571.699"", ""6132488.412""], [""583629.765"", ""6132484.568""]]","[""G71F175_7867"", ""0.016412842681332307"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F175_7867"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F176_7868,rg5425,G71F176,0.293,18.84,76.487,0.03,0.0,,"[[""583707.471"", ""6132488.138""], [""583678.880"", ""6132378.554""], [""583649.670"", ""6132388.979""], [""583665.550"", ""6132445.287""], [""583682.159"", ""6132464.614""], [""583684.661"", ""6132489.666""], [""583707.471"", ""6132488.138""]]","[""G71F176_7868"", ""0.003330138838340949"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F176_7868"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F177_7869,rg5425,G71F177,0.418,35.91,171.4,0.03,0.0,,"[[""583734.047"", ""6132570.638""], [""583708.591"", ""6132493.141""], [""583707.471"", ""6132488.138""], [""583684.661"", ""6132489.666""], [""583662.716"", ""6132487.386""], [""583665.234"", ""6132561.268""], [""583703.560"", ""6132545.028""], [""583700.800"", ""6132582.974""], [""583734.047"", ""6132570.638""]]","[""G71F177_7869"", ""0.007462520387668998"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F177_7869"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F180_7870,rg5425,G71F180,0.418,30.680000000000003,344.865,0.03,0.0,,"[[""583666.669"", ""6132690.283""], [""583640.555"", ""6132645.765""], [""583634.338"", ""6132606.633""], [""583591.318"", ""6132607.788""], [""583595.841"", ""6132631.874""], [""583600.994"", ""6132673.973""], [""583633.423"", ""6132702.620""], [""583666.669"", ""6132690.283""]]","[""G71F180_7870"", ""0.015014948036718023"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F180_7870"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F190_7871,rg5425,G71F190,0.473,35.91,135.025,0.03,0.0,,"[[""583633.423"", ""6132702.620""], [""583600.994"", ""6132673.973""], [""583595.841"", ""6132631.874""], [""583576.684"", ""6132639.492""], [""583535.695"", ""6132689.675""], [""583521.558"", ""6132696.387""], [""583583.987"", ""6132724.635""], [""583633.423"", ""6132702.620""]]","[""G71F190_7871"", ""0.005878802889994204"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F190_7871"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F200_7872,rg5425,G71F200,0.562,35.46000000000001,75.664,0.03,0.0,,"[[""583555.971"", ""6132776.063""], [""583583.987"", ""6132724.635""], [""583521.558"", ""6132696.387""], [""583495.277"", ""6132760.860""], [""583523.167"", ""6132809.838""], [""583525.226"", ""6132813.453""], [""583545.591"", ""6132794.863""], [""583555.971"", ""6132776.063""]]","[""G71F200_7872"", ""0.0032943065496650356"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F200_7872"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F300_7873,rg5425,G71F300,0.4970000000000001,35.959999999999994,228.603,0.03,0.0,,"[[""584134.671"", ""6132737.599""], [""584105.049"", ""6132719.019""], [""584084.795"", ""6132681.610""], [""584031.284"", ""6132707.549""], [""584049.536"", ""6132744.907""], [""584045.323"", ""6132755.820""], [""584055.874"", ""6132778.026""], [""584134.671"", ""6132737.599""]]","[""G71F300_7873"", ""0.009953060374459137"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F300_7873"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F301_7874,rg5425,G71F301,0.293,37.660000000000004,96.904,0.03,0.0,,"[[""584055.874"", ""6132778.026""], [""584045.323"", ""6132755.820""], [""584049.536"", ""6132744.907""], [""584031.284"", ""6132707.549""], [""583996.942"", ""6132724.864""], [""584013.241"", ""6132760.182""], [""584009.943"", ""6132775.117""], [""584017.516"", ""6132796.267""], [""584055.874"", ""6132778.026""]]","[""G71F301_7874"", ""0.004219066952431019"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F301_7874"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F302_7875,rg5425,G71F302,0.379,34.12,178.65400000000002,0.03,0.0,,"[[""584017.516"", ""6132796.267""], [""584009.943"", ""6132775.117""], [""584013.241"", ""6132760.182""], [""583996.942"", ""6132724.864""], [""583980.627"", ""6132732.169""], [""583960.951"", ""6132741.759""], [""583982.795"", ""6132782.576""], [""583963.586"", ""6132793.190""], [""583980.842"", ""6132830.530""], [""584019.180"", ""6132813.294""], [""584017.516"", ""6132796.267""]]","[""G71F302_7875"", ""0.00777834957607128"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F302_7875"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G71F303_7876,rg5425,G71F303,0.099,34.62,24.721,0.03,0.0,,"[[""583960.951"", ""6132741.759""], [""583942.584"", ""6132750.706""], [""583963.586"", ""6132793.190""], [""583982.795"", ""6132782.576""], [""583960.951"", ""6132741.759""]]","[""G71F303_7876"", ""0.0010763183576637417"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G71F303_7876"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
