forecast_time,target_time,rain_gage_id,forecast_horizon_min,forecast_rainfall_mm,source
2017-06-29,2017-07-01 15:13:00,rg5425,3793,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:14:00,rg5425,3794,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:15:00,rg5425,3795,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:16:00,rg5425,3796,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:17:00,rg5425,3797,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:18:00,rg5425,3798,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:19:00,rg5425,3799,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:20:00,rg5425,3800,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:21:00,rg5425,3801,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:22:00,rg5425,3802,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:23:00,rg5425,3803,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:24:00,rg5425,3804,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:25:00,rg5425,3805,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:26:00,rg5425,3806,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:27:00,rg5425,3807,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:28:00,rg5425,3808,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:29:00,rg5425,3809,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:30:00,rg5425,3810,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:31:00,rg5425,3811,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:32:00,rg5425,3812,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:33:00,rg5425,3813,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:34:00,rg5425,3814,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:35:00,rg5425,3815,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:36:00,rg5425,3816,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:37:00,rg5425,3817,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:38:00,rg5425,3818,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:39:00,rg5425,3819,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:40:00,rg5425,3820,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:41:00,rg5425,3821,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:42:00,rg5425,3822,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:43:00,rg5425,3823,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:44:00,rg5425,3824,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:45:00,rg5425,3825,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:46:00,rg5425,3826,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:47:00,rg5425,3827,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:48:00,rg5425,3828,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:49:00,rg5425,3829,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:50:00,rg5425,3830,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:51:00,rg5425,3831,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:52:00,rg5425,3832,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:53:00,rg5425,3833,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:54:00,rg5425,3834,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:55:00,rg5425,3835,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:56:00,rg5425,3836,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:57:00,rg5425,3837,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:58:00,rg5425,3838,0.0,historical_window_minutely
2017-06-29,2017-07-01 15:59:00,rg5425,3839,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:00:00,rg5425,3840,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:01:00,rg5425,3841,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:02:00,rg5425,3842,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:03:00,rg5425,3843,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:04:00,rg5425,3844,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:05:00,rg5425,3845,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:06:00,rg5425,3846,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:07:00,rg5425,3847,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:08:00,rg5425,3848,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:09:00,rg5425,3849,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:10:00,rg5425,3850,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:11:00,rg5425,3851,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:12:00,rg5425,3852,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:13:00,rg5425,3853,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:14:00,rg5425,3854,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:15:00,rg5425,3855,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:16:00,rg5425,3856,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:17:00,rg5425,3857,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:18:00,rg5425,3858,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:19:00,rg5425,3859,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:20:00,rg5425,3860,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:21:00,rg5425,3861,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:22:00,rg5425,3862,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:23:00,rg5425,3863,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:24:00,rg5425,3864,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:25:00,rg5425,3865,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:26:00,rg5425,3866,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:27:00,rg5425,3867,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:28:00,rg5425,3868,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:29:00,rg5425,3869,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:30:00,rg5425,3870,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:31:00,rg5425,3871,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:32:00,rg5425,3872,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:33:00,rg5425,3873,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:34:00,rg5425,3874,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:35:00,rg5425,3875,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:36:00,rg5425,3876,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:37:00,rg5425,3877,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:38:00,rg5425,3878,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:39:00,rg5425,3879,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:40:00,rg5425,3880,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:41:00,rg5425,3881,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:42:00,rg5425,3882,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:43:00,rg5425,3883,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:44:00,rg5425,3884,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:45:00,rg5425,3885,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:46:00,rg5425,3886,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:47:00,rg5425,3887,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:48:00,rg5425,3888,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:49:00,rg5425,3889,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:50:00,rg5425,3890,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:51:00,rg5425,3891,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:52:00,rg5425,3892,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:53:00,rg5425,3893,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:54:00,rg5425,3894,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:55:00,rg5425,3895,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:56:00,rg5425,3896,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:57:00,rg5425,3897,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:58:00,rg5425,3898,0.0,historical_window_minutely
2017-06-29,2017-07-01 16:59:00,rg5425,3899,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:00:00,rg5425,3900,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:01:00,rg5425,3901,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:02:00,rg5425,3902,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:03:00,rg5425,3903,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:04:00,rg5425,3904,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:05:00,rg5425,3905,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:06:00,rg5425,3906,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:07:00,rg5425,3907,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:08:00,rg5425,3908,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:09:00,rg5425,3909,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:10:00,rg5425,3910,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:11:00,rg5425,3911,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:12:00,rg5425,3912,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:13:00,rg5425,3913,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:14:00,rg5425,3914,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:15:00,rg5425,3915,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:16:00,rg5425,3916,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:17:00,rg5425,3917,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:18:00,rg5425,3918,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:19:00,rg5425,3919,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:20:00,rg5425,3920,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:21:00,rg5425,3921,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:22:00,rg5425,3922,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:23:00,rg5425,3923,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:24:00,rg5425,3924,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:25:00,rg5425,3925,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:26:00,rg5425,3926,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:27:00,rg5425,3927,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:28:00,rg5425,3928,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:29:00,rg5425,3929,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:30:00,rg5425,3930,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:31:00,rg5425,3931,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:32:00,rg5425,3932,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:33:00,rg5425,3933,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:34:00,rg5425,3934,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:35:00,rg5425,3935,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:36:00,rg5425,3936,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:37:00,rg5425,3937,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:38:00,rg5425,3938,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:39:00,rg5425,3939,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:40:00,rg5425,3940,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:41:00,rg5425,3941,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:42:00,rg5425,3942,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:43:00,rg5425,3943,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:44:00,rg5425,3944,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:45:00,rg5425,3945,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:46:00,rg5425,3946,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:47:00,rg5425,3947,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:48:00,rg5425,3948,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:49:00,rg5425,3949,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:50:00,rg5425,3950,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:51:00,rg5425,3951,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:52:00,rg5425,3952,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:53:00,rg5425,3953,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:54:00,rg5425,3954,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:55:00,rg5425,3955,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:56:00,rg5425,3956,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:57:00,rg5425,3957,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:58:00,rg5425,3958,0.0,historical_window_minutely
2017-06-29,2017-07-01 17:59:00,rg5425,3959,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:00:00,rg5425,3960,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:01:00,rg5425,3961,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:02:00,rg5425,3962,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:03:00,rg5425,3963,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:04:00,rg5425,3964,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:05:00,rg5425,3965,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:06:00,rg5425,3966,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:07:00,rg5425,3967,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:08:00,rg5425,3968,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:09:00,rg5425,3969,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:10:00,rg5425,3970,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:11:00,rg5425,3971,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:12:00,rg5425,3972,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:13:00,rg5425,3973,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:14:00,rg5425,3974,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:15:00,rg5425,3975,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:16:00,rg5425,3976,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:17:00,rg5425,3977,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:18:00,rg5425,3978,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:19:00,rg5425,3979,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:20:00,rg5425,3980,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:21:00,rg5425,3981,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:22:00,rg5425,3982,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:23:00,rg5425,3983,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:24:00,rg5425,3984,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:25:00,rg5425,3985,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:26:00,rg5425,3986,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:27:00,rg5425,3987,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:28:00,rg5425,3988,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:29:00,rg5425,3989,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:30:00,rg5425,3990,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:31:00,rg5425,3991,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:32:00,rg5425,3992,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:33:00,rg5425,3993,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:34:00,rg5425,3994,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:35:00,rg5425,3995,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:36:00,rg5425,3996,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:37:00,rg5425,3997,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:38:00,rg5425,3998,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:39:00,rg5425,3999,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:40:00,rg5425,4000,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:41:00,rg5425,4001,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:42:00,rg5425,4002,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:43:00,rg5425,4003,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:44:00,rg5425,4004,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:45:00,rg5425,4005,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:46:00,rg5425,4006,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:47:00,rg5425,4007,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:48:00,rg5425,4008,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:49:00,rg5425,4009,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:50:00,rg5425,4010,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:51:00,rg5425,4011,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:52:00,rg5425,4012,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:53:00,rg5425,4013,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:54:00,rg5425,4014,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:55:00,rg5425,4015,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:56:00,rg5425,4016,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:57:00,rg5425,4017,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:58:00,rg5425,4018,0.0,historical_window_minutely
2017-06-29,2017-07-01 18:59:00,rg5425,4019,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:00:00,rg5425,4020,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:01:00,rg5425,4021,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:02:00,rg5425,4022,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:03:00,rg5425,4023,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:04:00,rg5425,4024,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:05:00,rg5425,4025,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:06:00,rg5425,4026,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:07:00,rg5425,4027,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:08:00,rg5425,4028,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:09:00,rg5425,4029,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:10:00,rg5425,4030,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:11:00,rg5425,4031,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:12:00,rg5425,4032,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:13:00,rg5425,4033,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:14:00,rg5425,4034,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:15:00,rg5425,4035,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:16:00,rg5425,4036,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:17:00,rg5425,4037,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:18:00,rg5425,4038,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:19:00,rg5425,4039,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:20:00,rg5425,4040,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:21:00,rg5425,4041,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:22:00,rg5425,4042,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:23:00,rg5425,4043,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:24:00,rg5425,4044,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:25:00,rg5425,4045,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:26:00,rg5425,4046,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:27:00,rg5425,4047,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:28:00,rg5425,4048,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:29:00,rg5425,4049,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:30:00,rg5425,4050,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:31:00,rg5425,4051,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:32:00,rg5425,4052,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:33:00,rg5425,4053,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:34:00,rg5425,4054,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:35:00,rg5425,4055,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:36:00,rg5425,4056,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:37:00,rg5425,4057,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:38:00,rg5425,4058,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:39:00,rg5425,4059,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:40:00,rg5425,4060,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:41:00,rg5425,4061,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:42:00,rg5425,4062,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:43:00,rg5425,4063,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:44:00,rg5425,4064,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:45:00,rg5425,4065,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:46:00,rg5425,4066,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:47:00,rg5425,4067,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:48:00,rg5425,4068,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:49:00,rg5425,4069,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:50:00,rg5425,4070,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:51:00,rg5425,4071,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:52:00,rg5425,4072,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:53:00,rg5425,4073,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:54:00,rg5425,4074,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:55:00,rg5425,4075,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:56:00,rg5425,4076,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:57:00,rg5425,4077,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:58:00,rg5425,4078,0.0,historical_window_minutely
2017-06-29,2017-07-01 19:59:00,rg5425,4079,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:00:00,rg5425,4080,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:01:00,rg5425,4081,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:02:00,rg5425,4082,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:03:00,rg5425,4083,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:04:00,rg5425,4084,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:05:00,rg5425,4085,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:06:00,rg5425,4086,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:07:00,rg5425,4087,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:08:00,rg5425,4088,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:09:00,rg5425,4089,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:10:00,rg5425,4090,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:11:00,rg5425,4091,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:12:00,rg5425,4092,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:13:00,rg5425,4093,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:14:00,rg5425,4094,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:15:00,rg5425,4095,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:16:00,rg5425,4096,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:17:00,rg5425,4097,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:18:00,rg5425,4098,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:19:00,rg5425,4099,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:20:00,rg5425,4100,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:21:00,rg5425,4101,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:22:00,rg5425,4102,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:23:00,rg5425,4103,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:24:00,rg5425,4104,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:25:00,rg5425,4105,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:26:00,rg5425,4106,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:27:00,rg5425,4107,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:28:00,rg5425,4108,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:29:00,rg5425,4109,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:30:00,rg5425,4110,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:31:00,rg5425,4111,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:32:00,rg5425,4112,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:33:00,rg5425,4113,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:34:00,rg5425,4114,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:35:00,rg5425,4115,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:36:00,rg5425,4116,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:37:00,rg5425,4117,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:38:00,rg5425,4118,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:39:00,rg5425,4119,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:40:00,rg5425,4120,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:41:00,rg5425,4121,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:42:00,rg5425,4122,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:43:00,rg5425,4123,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:44:00,rg5425,4124,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:45:00,rg5425,4125,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:46:00,rg5425,4126,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:47:00,rg5425,4127,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:48:00,rg5425,4128,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:49:00,rg5425,4129,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:50:00,rg5425,4130,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:51:00,rg5425,4131,0.0,historical_window_minutely
2017-06-29,2017-07-01 20:52:00,rg5425,4132,0.0,historical_window_minutely
